chroma_id,movie_id,page_content,genres,director,title,year,doc_type
,120,"What movie features a group of high school students building a solar-powered car to compete in a race, facing challenges like a sandstorm and personal conflicts along the way?",Drama,Charles T. Kanganis,Race the Sun,1996,full_plot_semantic_query
,120,What is a feel-good movie about students building a solar-powered car and competing in a challenging race?,Drama,Charles T. Kanganis,Race the Sun,1996,summary_semantic_query
,122,"What romantic comedy features an advertisement executive navigating complicated relationships with multiple women, including a promotion and a breakup?",Comedy|Romance,Reginald Hudlin,Boomerang,1992,full_plot_semantic_query
,122,"What romantic comedy explores the challenges of love and ambition in the advertising industry, featuring a character who learns from heartbreak and personal growth?",Comedy|Romance,Reginald Hudlin,Boomerang,1992,summary_semantic_query
,130,What movie features a young girl creating an imaginary world to cope with her family's dysfunction and her mother's mental illness?,Drama,Rebecca Miller,Angela,1995,full_plot_semantic_query
,130,What movie features a young girl creating an imaginary world to cope with her mother's mental illness and her family's dysfunction?,Drama,Rebecca Miller,Angela,1995,summary_semantic_query
,132,"What movie features a murder investigation involving a District Attorney, a secretive prostitute known as ""Jade,"" and a web of blackmail among wealthy men?",Thriller,William Friedkin,Jade,1995,full_plot_semantic_query
,132,"What crime thriller involves a district attorney investigating a murder linked to blackmail and a mysterious woman, while facing personal threats and uncovering dark secrets?",Thriller,William Friedkin,Jade,1995,summary_semantic_query
,135,What is a comedy about a naval officer who uses unconventional tactics to command a World War II-era submarine during a war game?,Comedy,David S. Ward,Down Periscope,1996,full_plot_semantic_query
,135,What comedy film features a mismatched crew on an outdated submarine who use unconventional tactics to win a military war game?,Comedy,David S. Ward,Down Periscope,1996,summary_semantic_query
,141,What movie features a gay couple who must pretend to be straight to impress their son's conservative future in-laws?,Comedy,Mike Nichols,The Birdcage,1996,full_plot_semantic_query
,141,What comedy explores the challenges of a gay couple pretending to be straight for a conservative family during a wedding?,Comedy,Mike Nichols,The Birdcage,1996,summary_semantic_query
,144,"What movie explores the complexities of brotherly relationships and romantic entanglements, including themes of infidelity and personal growth?",Comedy,Edward Burns,The Brothers McMullen,1995,full_plot_semantic_query
,144,"What movie explores the complexities of brotherly relationships and love after a father's death, featuring themes of commitment and infidelity?",Comedy,Edward Burns,The Brothers McMullen,1995,summary_semantic_query
,145,What movie features Miami detectives investigating a stolen drug heist while dealing with internal affairs and impersonating each other to protect a witness?,Action,Michael Bay,Bad Boys,1995,full_plot_semantic_query
,145,What action-comedy movie features two detectives investigating a massive drug heist while dealing with Internal Affairs and facing a dangerous drug kingpin?,Action,Michael Bay,Bad Boys,1995,summary_semantic_query
,146,What family adventure movie involves a boy visiting his father in China and getting caught up in a rescue mission for a panda cub?,Adventure|Children,Christopher Cain,The Amazing Panda Adventure,1995,full_plot_semantic_query
,146,What adventure movie features a young boy and a translator rescuing a panda cub from poachers in China?,Adventure|Children,Christopher Cain,The Amazing Panda Adventure,1995,summary_semantic_query
,147,What movie depicts a young athlete's descent into drug addiction and the impact of his friends and family on his journey to recovery?,Drama,Scott Kalvert,The Basketball Diaries,1995,full_plot_semantic_query
,147,What coming-of-age drama explores the impact of drug addiction and loss on a young basketball player's life?,Drama,Scott Kalvert,The Basketball Diaries,1995,summary_semantic_query
,149,What movie features a virgin writer who becomes involved in a dangerous situation with a group of friends while trying to expose a corrupt businessman?,Crime|Drama|Thriller,Hal Hartley,Amateur,1994,full_plot_semantic_query
,149,What dark drama explores themes of revenge and identity through a young woman's journey in the world of crime and pornography?,Crime|Drama|Thriller,Hal Hartley,Amateur,1994,summary_semantic_query
,150,What movie depicts the harrowing journey of astronauts who face a life-threatening crisis in space after an explosion during their mission to the Moon?,Adventure|Drama,Ron Howard,Apollo 13,1995,full_plot_semantic_query
,150,What movie depicts a space mission where astronauts must use their ingenuity to survive after an explosion jeopardizes their return to Earth?,Adventure|Drama,Ron Howard,Apollo 13,1995,summary_semantic_query
,151,"What movie features a Scottish clan chief who faces betrayal, personal loss, and a duel for honor in the early 18th century?",Action|Drama|Romance|War,Michael Caton-Jones,Rob Roy,1995,full_plot_semantic_query
,151,What historical drama features a Scottish clan leader seeking justice after betrayal and personal tragedy?,Action|Drama|Romance|War,Michael Caton-Jones,Rob Roy,1995,summary_semantic_query
,152,"What film explores the transformation of a philosophy student into a vampire, highlighting themes of addiction and existential despair?",Drama|Horror,Abel Ferrara,The Addiction,1995,full_plot_semantic_query
,152,What movie features a philosophy student who becomes a vampire and struggles with addiction and moral dilemmas?,Drama|Horror,Abel Ferrara,The Addiction,1995,summary_semantic_query
,153,What movie features a crime fighter who faces off against a villain with a dual personality and a former employee who becomes a criminal mastermind using mind manipulation?,Action|Adventure|Comedy|Crime,Joel Schumacher,Batman Forever,1995,full_plot_semantic_query
,153,"What movie features a superhero dealing with dual identity while facing off against a vengeful villain and a disturbed researcher, all set in a dark urban environment?",Action|Adventure|Comedy|Crime,Joel Schumacher,Batman Forever,1995,summary_semantic_query
,155,"What movie features a woman who, after losing her family, finds herself in the midst of a political uprising in Burma and must navigate danger while helping a wounded local?",Adventure|Drama|War,John Boorman,Beyond Rangoon,1995,full_plot_semantic_query
,155,"What movie features a woman who, after losing her family, gets involved in political protests in Burma and helps a wounded guide during a violent uprising?",Adventure|Drama|War,John Boorman,Beyond Rangoon,1995,summary_semantic_query
,156,What movie features a Brooklyn cigar store manager dealing with quirky characters and improvisational scenes?,Comedy|Drama,"Paul Auster, Wayne Wang",Blue in the Face,1995,full_plot_semantic_query
,156,What are some comedic films that explore themes of desire and frustration through quirky characters in a unique setting?,Comedy|Drama,"Paul Auster, Wayne Wang",Blue in the Face,1995,summary_semantic_query
,157,What comedy features a sheriff who mistakenly prepares for war against Canada after a hockey game incident?,Comedy|War,Michael Moore,Canadian Bacon,1995,full_plot_semantic_query
,157,What comedy explores the absurdity of war and nationalism through a satirical lens involving a U.S. President and anti-Canadian sentiment?,Comedy|War,Michael Moore,Canadian Bacon,1995,summary_semantic_query
,158,What movie features a friendly ghost who tries to befriend a girl while dealing with his mischievous uncles and a treasure-hunting heiress?,Adventure|Children,Brad Silberling,Casper,1995,full_plot_semantic_query
,158,What family-friendly movie features a friendly ghost who befriends a girl while dealing with his mischievous uncles and a treasure-hunting heiress?,Adventure|Children,Brad Silberling,Casper,1995,summary_semantic_query
,159,"What movie features a young drug dealer caught in a conflict involving murder, family loyalty, and police pressure in a Brooklyn housing project?",Crime|Drama|Mystery,Spike Lee,Clockers,1995,full_plot_semantic_query
,159,What movie explores the life of a street-level drug dealer caught between loyalty to his crew and the pressures of law enforcement in a crime-ridden urban setting?,Crime|Drama|Mystery,Spike Lee,Clockers,1995,summary_semantic_query
,160,What movie features an expedition in the Congo jungle where a team encounters killer gorillas while searching for a lost city and a rare blue diamond?,Action|Adventure|Mystery|Sci-Fi,Frank Marshall,Congo,1995,full_plot_semantic_query
,160,What adventure movie features a team searching for a rare diamond in the jungle while facing hostile wildlife and a volcanic eruption?,Action|Adventure|Mystery|Sci-Fi,Frank Marshall,Congo,1995,summary_semantic_query
